"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-08-28","Batman","@batmanxnv","Tout ce dont vous avez besoin pour générer au moins 5000€ par mois avec TikTok :

ChatGPT : 20€/Mois
Midjourney : 10€/Mois
Elevenlabs : 1€/Mois
Captions 12€/Mois

Total : 43€/Mois

Vous avez un meilleur business ?","27","3"
"2023-08-25","Kevin Degila","@kevindegila","Je continue d’être impressionné par certaines capacités de ChatGPT. Depuis que j’ai l’App sur mon téléphone, je l’utilise beaucoup pour chercher et aussi brainstomer.

Je pense qu’on est encore au tout début de ce qui est possible avec ces modèles.","39","3"
"2023-08-29","Haspi","@haspidox","Si tu es authentique et que tu offres de la valeur à ton follower, tu auras forcément des résultats.

Si tu veux gagner du temps en utilisant Chat Gpt pour ta rédaction, tu resteras dans la fosse.","25","6"
"2023-08-22","Anis Ayari | Defend Intelligence","@DFintelligence","Trop hâte que la mode des ""vulgarisateurs IA"" qui parlent que de : ""COMMENT DEVENIR ARCHI MILLIARDAIRE SA MERE GRACE A CHATGPT"" prenne fin.

Parce que là jpp.","21","1"
"1970-01-01","fipaddict","@NA"," 1 – Je pense que vous n’imaginez pas les gains de productivité que vous offre ChatGPT maintenant que vous pouvez lui faire manipuler vos fichiers avec Python. Vous avez un assistant personnel pour l’analyse de données… et ça change tout ! Illustration","159","10"
"2023-08-18","IAdvisor - (Matt)","@IAdvisorFR","ChatGPT est une machine à gagner de l'argent en ligne.

Mais la plupart des gens ne savent pas par où commencer.

Voici 5 façons concrètes de gagner de l'argent en ligne grâce à l'IA ","279","85"
"2023-08-02","Raniania","@tetedefleur","ma collègue s’est foutue de ma gueule pcq je dis stp et merci à chat gpt quand je lui demande un truc mais you neveeer know ce qui peut se passer.. stay polite","161","40"
"2023-08-20","Le Dev Novice","@ledevnovice","Souvent j'utilise ChatGPT juste comme un canard en plastique les ami(e)s codeurs. 

Comme il faut lui fournir un contexte pour qu'il comprenne, le simple fait d'essayer de lui expliquer concrètement et en détail mon problème m'amène à la solution.","35","1"
"2023-08-30","IAdvisor - (Matt)","@IAdvisorFR","15 outils IA pour les entrepreneurs :

1. InsertChatGPT : Créez votre propre Chatbot

2. Midjourney : Générateur d'art IA

3. ChatGPT : L'assistant personnel ultime

4. SheetAI : Assistant pour Google Sheets

5. Tweet Hunter : Assistant pour Twitter

6. Taplio : Assistant pour…","45","5"
"2023-08-27","Yass Fox | Ecom","@YassFox"," Les Essentiels 

Ce dont tu as besoin pour Scaler et Stabiliser en Ecommerce durable en 2023:

- Gempages
- Paypal
- Theme Motion
- Agent
- Klaviyo
- SMS Bump
- ","23","6"
"2023-08-26","Yanis","@Think","Twitter est GRATUIT
ChatGPT est GRATUIT
Système io est GRATUIT
Gumroad est GRATUIT
Canva est GRATUIT
Notion est GRATUIT
Linkedin est GRATUIT
Youtube est GRATUIT

Vous n'avez aucune excuse. Vous avez déjà tout pour réussir.","15","3"
"2023-08-11","NathanKarthaeuser","@nathandropout","Ceux qui utilisent ChatGPT pour écrire des threads ou des citations inutiles, vous avez toujours pas compris que c’est cringe à mort ?

Apprenez à écrire par vous-même et surtout apportez de la vraie valeur basée sur votre propre expérience.

Si vous n’avez toujours rien…","36","3"
"2023-08-24","Sam, da Oblivion Templar","@OblivionSEOtaku","Vos mentions légales sont liées sur toutes les pages du site, pourquoi ne pas en profiter pour en faire un distributeur de jus (non ce n'est pas sale.) ??
Voilà comment faire mes gâtés, dites ceci à ChatGPT: ""reecris ces mentions legales en conservant toutes les informations…","39","8"
"2023-08-26","Efy Saboutey","@efysaboutey","Les experts qui expliquent comment devenir riche grâce à ChatGPT sont souvent incompétents et abusent de votre naïveté","12","3"
"2023-08-28","Optima","@IAoptima","Découvre comment maximiser ChatGPT-4 pour ton contenu sur les réseaux 

Tu veux cette leçon GRATUITE ? 

 Like ce post  
 Follow-moi  
 Commente""DM""","19","5"
"2023-08-26","𝐏𝐞́𝐭𝐚𝐬𝐬𝐞 𝐝𝐞́𝐩𝐫𝐞𝐬𝐬𝐢𝐯𝐞.","@seaweed___","Merci au créateur de ChatGPT car ça fait des mois que j’ai pas écrit un seul e-mail","14","1"
"2023-08-25","Optima","@IAoptima","ChatGPT: 90% n'utilisent pas cette fonctionnalité !  

Le Cumul de plugins  

Tu peux en cumuler 3 en même temps  

C'est extrêmement puissant.   

Ca change la vie !","55","32"
"2023-08-27","Jean Émard","@Jean__Emard","Voici le genre de travail scolaire qu'un prof pourrait  demander à ses élèves pour éviter que le travail fourni par l'élève soit celui d'une IA.

Prof: « Demandez à ChatGPT de pondre un texte sur le sujet X, et je vous évaluerai sur ""votre critique (en classe)"" de ce texte »","11","0"
"2023-08-25","Jessica Nono","@jessicanono1","Comment on faisait avant Chatgpt ?
Je ne me vois plus travailler sans.","28","10"
"1970-01-01","cawoylel","@NA","Une expérience intéressante avec ChatGPT nous a montré à quel point les modèles d'IA peuvent être inadaptés aux langues africaines. Pourquoi ne pas essayer vous-même ? Demandez à l'IA de générer 10 noms d'animaux en pulaar et partagez vos résultats ! 1/5","8","5"
"2023-08-29","Thomas | Ecosystème Emailing","@Thomas_Copy_","Tu as tout à disposition pour monter ton business en ligne

Et tout est gratuit
Tu n'as aucune excuse 

ChatGPT pour t'assister
Cold email pour prospecter
Créer une audience  avec Twitter(X)
YouTube / livre / Twitter(X) pour te former","6","8"
"2023-08-10","peu importe","@MateuilB","Est-ce que si les gens cessent d'aller sur Chat Gpt, alors OpenAI meurt ?","14","0"
"2023-08-10","Dr David Monniaux","@MonniauxD","Le hype autour de ChatGPT serait-il retombé ? Cela fait un peu de temps que je ne lis plus d'enseignants dire que c'est la fin du monde et de gens qui m'expliquent que je suis un demeuré qui n'a qu'à prendre des cours de prompt engineering parce que ChatGPT me sort 4=5.","71","9"
"2023-08-19","IAstronaute I TryToGrind","@Try2grind","15 applications d'intelligence artificielle à télécharger sur votre téléphone :

1. Bing → GPT-4 Chatbot + Création d'image 

2. Perplexity AI → Chatbot de recherche

3. ChatGPT → Chatbot GPT-3.5

4. Snapchat My AI → Chatbot Assistant

5. CapCut → Éditeur vidéo","66","5"
"2023-08-24","L'observateur","@Mr_lobservateur","Utiliser Twitter, YouTube, Photoshop, Instagram. Payer avec Visa, MasterCard, PayPal. Avoir des téléphones, des ordinateurs Apple. Utiliser le Cloud, Google, Gmail, Microsoft. Les cartes graphiques Nvidia pour miner du Bitcoin. Rédiger son mémoire avec ChatGPT. 
Puis dire : "" Je…","82","13"
"2023-08-23","𝕋𝕠𝕟𝕦𝕩 #𝟛𝟙𝟛","@tonux_samb","Tay prochain TP c’est migrer un pipeline Jenkins vers Github Actions. Je sais qu’ils vont demander à ChatGPT mais pas grave. Ça fera parti de leur quotidien maintenant.","117","16"
"2023-08-25","Katarfo Abdel-aziz","@AzizKatarfo","Ce matin j’ai posé à #ChatGPT la question suivante : Le problème du développement des pays africains francophones ?
Sa réponse est longue mais quasi-exhaustive.

Le développement des pays africains francophones présente divers défis, notamment :

1. **Dépendance économique** :…","33","5"
"1970-01-01","Chat FTW","@ChatFTW","Alex Pereira called out Israel Adesanya for a rematch after UFC 295. 

Who do you predict would win in such a rematch?

Ask ChatFTW, an advanced Sports AI: https://chatftw.com/?twclid=26r29gjbdadsfwlvuusn4tre7x","11","4"
"2023-08-24","Mo silly hot loser","@tracteurDeNoel","Ok guys ok 
Je cherchais un pattern ultra précis pour faire un truc au crochet et
J’ai demandé a chat gpt de m’en faire un parce que je trouvais pas ce que je voulais et ????????
Je vais tester mais ????? Ça a l’air d’être ce que je voulais ???? Bref je ferai une update","874","22"
"2023-08-15","maxncl","@CopylearningMax","Les 7 meilleurs outils gratuit pour entrepreneur.

1.  Canva - Design
2. Notion - Organisation 
3. ChatGPT - Contenu
4. Carrd - Site web
5. Calendly - Rendez vous 
6. Google Docs - Rédaction 
7. Twitter - Audience","11","1"
"2023-08-27","Post Scriptum","@Quotes_PS","Utilisez-vous ChatGPT dans le cadre de votre activité professionnelle ?","32","5"
"2023-08-27","Frenchstartupper","@HuguesTrjs","Tu peux lancer un business en ligne gratuitement en 2023 :

Canva est gratuit
ChatGPT est gratuit
Trello est gratuit
Simplified est gratuit
Adalo est gratuit
Hubspot est gratuit
Dorik est gratuit
Davinci resolve est gratuit

Tu rajouterais quoi ?","21","5"
"2023-08-24","brochu3","@1","Avec le nombre très élevé de prof non qualifié cette année, je suis totalement contre la directive d’abolir les cellulaires.  ChatGPT sera la seul outil pour obtenir une bonne réponse à leur questionnement.  #sarcasme","36","9"
"2023-08-30","Quentin AI","@Quentin_AI","OpenAI annonce ""ChatGPT Enterprise"".

• Offre : sécurité++, accès GPT-4 illimité, contexte étendu, analyse avancée, personnalisation.

• Objectif : améliorer la vie pro par l’IA.

• Avantages : comms claires, codage rapide, réponses aux questions pros, aide création.","13","2"
"2023-08-14","Semielezeth","@Sem_Morgenstern","Déçu par 
@NeovelOfficial
 qui visiblement dans son concours de covers autorise/encourage l'utilisation d'IA. Dois-je comprendre que les textes écrits par chatGPT (mais ""corrigés"", lol) sont autorisés aussi ?","18","3"
"2023-08-30","Mehdi (e/flλ)-","@BetterCallMedhi","L’abaissement de la barrière à l’entrée de l’IA pour le grand public via ChatGPT (IA générative) représente exactement ce que l’écosystème cryptos n’a pas réussi à faire durant des années.","7","5"
"2023-08-26","ALEX CALLEN","@TheAlexCallen","Tout ce dont tu as besoin pour générer 10 000€/mois avec Facebook :

 ChatGPT : 20€/Mois
 Calendly : 7€/Mois
 Facebook : Gratuit
 Systeme .io : Gratuit
 Twitter : Gratuit

Total : 27€/Mois 

Tu as un meilleur business ?","42","1"
"2023-08-06","virgile jambon","@VirgileJambon","je me demande si l’utilisation croissante de chatgpt va provoquer une inflation des demandes en volume de rédaction de la part des profs (que ce soit en primaire ou secondaire) dans les années à venir","28","1"
"1970-01-01","UserInterface","@SeketAanru","Outlaw Penalty - TIME TRAVEL #game #clue #seket #nilbamboo","18","0"
"2023-08-02","Vincent Flibustier","@vinceflibustier","Tapez ceci dans CHATGPT montrez ce que ça vous sort... 

a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a…","267","41"
"2023-08-07","PHD le jeu","@Phd_jeu","Est-ce que chatGPT vient de rédiger le «rapport de satisfaction» désormais obligatoire dans ma fac?

Nooooon

Le consigne pour le second jet a-t-elle été «Complexifie la lecture»?

Noooooon plus

Du moins, pas plus que je n’utilise SciHub pour mes recherches","20","2"
"2023-08-25","Frenchstartupper","@HuguesTrjs","Les IA sont enfin là 

Utilise ses 10 outils pour améliorer tes compétences en 2023

Vidéo : 
Capcut 
Filmora

Pour la photo & image :
Midjourney 
L'IA de photoshop

Pour les textes : ","15","2"
"2023-08-30","Sorcier","@sorcierdelecom","Si tu pars de 0 aujourd'hui :

1. Créé un compte Twitter en Espagne (utilise chatGPT)
2. Fais 15 commentaires par jour
3. Écris 5 tweets par jour
4. Écris 2 threads par semaine
5. Vends une formation

On fait le point dans 6 mois. Ta vie aura littéralement changé","54","13"
"2023-08-21","Valentin | Script Writer","@ValCopywrite","Créer du contenu est à la portée d'un gosse de 15 ans…

Pas besoin de 368 prompts ChatGPT.

Ou encore d'aller copier/coller les plus gros tweets US.

On vous voit ceux qui font ça.

Vos tweets sont redondants, ennuyeux, sans intérêts et nuls.

C'est toujours les mêmes tweets.…","24","5"
"2023-08-05","Pauvre âme solitaire @spleenobsession@piaille.fr","@spleenobsession","#SarcasmeGPT #ChatGPT Tweet Thread 

1/ Oh la surprise! Qui aurait pu prévoir qu'après avoir abandonné les mesures anti-COVID en 2022, on aurait une explosion de #CovidLong? Ah oui, tous ceux qui ont écouté les experts et la science... ","47","2"
"2023-08-25","La Dictature.","@_iblevrai","Mdrrr non pour les babys vous devenez des chatgpt ambulants, des réponses archi détaillées et tout","11","5"
"2023-08-23","Véronique Druot","@VeroDruot","#ludovia20 faire connaissance avec ChatGPT. Peut être utilisé pour les dys afin de corriger l'orthographe et la grammaire. Très bon traducteur. Utilisé par les profs pour écrire des appréciations. Utile pour les profs qui ont bcp d'élèves. Maths : donne des explications.","35","19"
"2023-08-01","ESTA","@esta__","Bientôt on va se demander, comment on faisait avant ChatGPT?","6","1"
"2023-08-15","Chinaski","@DylanCozian","En pleine correction de mémoires, je pense que j'en arrive parfois à 70% de chatGPT... Master 2 bordel. Quel enfer.","13","4"
"2023-08-14","GROGNARDS, ASSEMBLE","@CocoDoBraz","United c'est la première équipe ChatGPT de l'Histoire. Tout ce qu'ils font est aléatoire","6","3"
"2023-08-29","Baye Fallou","@BayeGallasDiagn","Ce ptn de ChatGPT tombe en panne quand on a plus besoin de lui","5","2"
"2023-08-28","Nask","@uji","Pourquoi on se fait chier a avoir un gouvernement alors qu'on pourrait prompt chatgpt avec ""fais un truc raciste toutes les semaines"" et ""critique chaque action écolo mais propose rien comme solution"".
Ça serait encore un pays de merde mais ça fait des économies.","7","1"
"2023-08-16","Gost ™","@_Gost__","OpenAI (ChatGPT) accumule les pertes, malgré sa popularité.

Les milliards des investisseurs ne suffiraient pas à couvrir les frais de fonctionnement sur le court terme. Le salaire des ingénieurs ainsi que l’infrastructure nécessaire au bon fonctionnement du modèle de langage…","13","3"
"2023-08-15","Johannes Herrmann (Phylloscopus)","@Taigasangare","Il y a vraiment des gens qui demandent à ChatGPT de prendre d'importantes décisions pour eux ?
Dites-moi que non. S'il vous plaît.","21","1"
"2023-08-17","Olivier Babeau","@OlivierBabeau","Traîné par mes enfants au dernier « Mission : Impossible », j’y passe les 2h40 les plus ennuyeuses de ma vie. 

Les protagonistes débitent sans conviction les détails d’une intrigue tarabiscotée à l’extrême qui semble produite par un ChatGPT sans inspiration. 

La succession de…","13","1"
"2023-08-21","nikita","@homogopnikus","Même chatgpt ne peut pas définir l'appelisme.... À méditer....","246","40"
"2023-08-19","AI EXPLORER","@AiExplorerFR","On est en aout 2023..

Et vous n'utilisez toujours pas ChatGPT tous les jours ?

Essayez ces 10 prompts pour terminer des heures de travail en quelques minutes

Thread","29","0"
"2023-08-28","Vincent Lahaye","@jambonbuzz","Esprit de cohérence :
- Ecrire 50% de son contenu grâce à chatgpt
- Mettre à jour son fichier robots.txt :
User-agent: GPTBot
Disallow: /","77","18"
"2023-08-11","Solange","@__C","#IA ChatGPT et Bard ont encore du travail à faire en matière de lutte contre les « fake news ». Les deux robots d'intelligence artificielle, lancés respectivement par OpenAI et Google, continuent de propager des fausses informations sur des sujets d'actualité, selon une nouvelle…","15","4"
